"","county_name","state_fips","X","combined_fips","votes_dem_2016","votes_gop_2016","total_votes_2016","per_dem_2016","per_gop_2016","diff_2016","per_point_diff_2016","state_abbr","FIPS","total_votes_2012","votes_dem_2012","votes_gop_2012","county_fips","per_dem_2012","per_gop_2012","diff_2012","per_point_diff_2012","puregrowth","pergrowth","margingrowth","ToOtherState","Owner","manufacture_r","active_r","highschool_r","Manufacture","X65to74","White","MedianIncome","SameHouse","State","Management","Black","Unemployed","Hispanic","white_r","MedianAge","NotInLabor","CountyFIPS.x","Bachelor","univ_r","homeowner_r","BornInState","FromOtherCounty","Population","unemp_r","management_r","Foodstamp","FromOtherState","hisp_r","ToOtherCounty","Tenure","Agriculture","Labor","X18to24","agriculture_r","HighSchool","CountyState","black_r","homegrown","same_house","move_in","move_out","youth","elder","FromOtherCounty10","ToOtherState10","highschool_r10","X65to74_10","HighSchool10","CountyFIPS.y","Black10","Population10","black_r10","State10","BornInState10","Agriculture10","Management10","MedianAge10","Tenure10","hisp_r10","Bachelor10","SameHouse10","Hispanic10","White10","ToOtherCounty10","univ_r10","CountyState10","Owner10","MedianIncome10","homeowner_r10","FromOtherState10","Manufacture10","white_r10","X18to24_10","Foodstamp10","homegrown10","same_house10","move_in10","move_out10","youth10","elder10","pop_growth","income_growth"
"1716","Lynchburg city",51,2878,51680,14787,17979,35349,0.418314520919969,0.508614105066621,3192,-0.090299584146652,"VA",51680,36242,15905,19752,680,0.438855471552343,0.545003035152585,3847,-0.106147563600243,-1773,-0.036388930085964,-0.0158479794535908,2512,14795,0.090324163690395,0.472509210831422,0.144075438641692,3313,5199,48821,17932,56719,"Virginia",12499,21807,3280,2512,0.628925875351042,29,24199,680,14111,0.181781877206091,0.520510835913313,45882,6602,77626,0.0422538840079355,0.340767196488454,23,4365,0.0323602916548579,3320,28424,233,36679,18538,0.0063524087352436,11184,"Lynchburg city, Virginia",0.280923917244222,0.591064849406127,0.73067013629454,0.141279983510679,0.0751294669311828,0.238811738335094,0.0669749826089197,5627,2133,0.166467731872067,4666,12273,680,21527,73726,0.291986544773893,"Virginia",44349,87,10632,31.6,27875,0.0283075170224887,12088,55940,2087,46912,4012,0.16395844071291,"Lynchburg city, Virginia",15707,18201,0.563479820627803,4481,4266,0.636301983018203,16271,10,0.601538127661883,0.758755391585058,0.137102243441934,0.0833491576919947,0.220695548381846,0.0632883921547351,0.0528985703822261,-0.0147794077248503
"1751","Madison County",51,2879,51113,2202,4418,6934,0.317565618690511,0.637150274012114,2216,-0.319584655321604,"VA",51113,6597,2637,3864,113,0.399727148703956,0.585720782173715,1227,-0.185993633469759,554,0.0514294918383988,0.133591021851845,592,3982,0.0782740348221045,0.500075711689885,0.246441550575409,517,1546,11282,24867,11236,"Virginia",1869,1265,420,141,0.854179285281647,45.1,3598,113,2160,0.163537250151423,0.781857451403888,8903,843,13208,0.0317989097516657,0.282967448902347,0,107,0.0106753482737735,622,5093,167,6605,1015,0.0252838758516276,3255,"Madison County, Virginia",0.0957752877044216,0.674061175045427,0.850696547546941,0.0719261053906723,0.0919139915202907,0.076847365233192,0.117050272562084,435,82,0.245390496177485,1206,3274,113,1594,13342,0.119472342977065,"Virginia",9590,221,2155,43.3,5213,0.0216609204017389,1942,11920,289,11376,433,0.145555388997152,"Madison County, Virginia",4221,28698,0.809706502973336,191,298,0.852645780242842,898,0,0.718782791185729,0.893419277469645,0.0469195023234897,0.038599910058462,0.067306250936891,0.0903912456903013,-0.0100434717433668,-0.133493623249007
"1759","Manassas city",51,2880,51683,8395,5934,15210,0.551939513477975,0.390138067061144,2461,0.161801446416831,"VA",51683,15154,8478,6463,683,0.559456249175135,0.426488055958823,2015,0.132968193216312,-529,-0.0363499888976788,-0.0288332532005185,1123,7936,0.0555233723987345,0.554975764170541,0.168315362548224,1246,1916,18418,32255,33554,"Virginia",6744,5864,1674,13129,0.455485211197942,32.6,6723,683,7355,0.181892373132852,0.646569985334854,16838,2846,40436,0.0413987535859135,0.300521367140502,31,742,0.324685923434563,3270,12274,60,22441,4023,0.00267367764359877,6806,"Manassas city, Virginia",0.145019289741814,0.416411118805025,0.8298051241468,0.0887328123454348,0.108640815115244,0.0994905529725987,0.047383519635968,4091,1355,0.15598746776832,1412,5626,683,4556,36067,0.126320459145479,"Virginia",14433,56,6235,32.1,11732,0.296309645936729,6302,29397,10687,18361,2646,0.174730362935648,"Manassas city, Virginia",8003,32659,0.682151380838732,686,1132,0.509080322732692,3492,24,0.400171902292955,0.815066404192198,0.132447944104029,0.110932431308398,0.0968198075803366,0.0391493609116367,0.121135664180553,-0.012370250160752
"1760","Manassas Park city",51,2881,51685,3218,1732,5214,0.617184503260453,0.332182585347142,1486,0.28500191791331,"VA",51685,4627,2873,1696,685,0.620920682947914,0.366544197103955,1177,0.254376485843959,36,-0.0343616117568127,-0.0306254320693509,242,2893,0.0331288343558282,0.543623265741729,0.165221451440768,270,666,5996,32653,12478,"Virginia",2565,1951,307,5104,0.399946638207044,32.9,2819,685,2571,0.171491462113127,0.639195757843571,5250,1246,14992,0.0204775880469584,0.314723926380368,0,454,0.340448239060832,991,4526,16,8150,1278,0.00196319018404908,2477,"Manassas Park city, Virginia",0.130136072572038,0.350186766275347,0.832310565635005,0.113393810032017,0.08224386339381,0.0852454642475987,0.0444236926360726,1373,214,0.190147783251232,465,2509,685,1670,13195,0.126563092080333,"Virginia",5022,24,2220,30.6,4206,0.328912466843501,1775,10745,4340,5820,714,0.134520651762031,"Manassas Park city, Virginia",2993,33908,0.711602472658107,450,375,0.441076165214096,1227,0,0.380598711633194,0.814323607427056,0.138158393330807,0.0703296703296703,0.0929897688518378,0.035240621447518,0.136187949981053,-0.0370119145924266
"1809","Martinsville city",51,2882,51690,3531,2149,5873,0.601225949259322,0.365911799761621,1382,0.235314149497701,"VA",51690,6277,3855,2312,690,0.614146885454835,0.368328819499761,1543,0.245818065955074,-163,-0.00241701973814007,0.0105039164573728,409,3283,0.150689840530371,0.406038559476173,0.206547835576573,841,1391,6528,17343,11558,"Virginia",1199,6264,752,602,0.47493634048745,43.4,4664,690,1590,0.115678428519462,0.549548041513224,9639,1100,13745,0.0547108039287013,0.214836050886938,0,187,0.0437977446344125,1427,5974,10,5581,1082,0.00179179358537896,2839,"Martinsville city, Virginia",0.455729356129502,0.701273190251,0.840887595489269,0.0936340487449982,0.133575845762095,0.0787195343761368,0.101200436522372,1947,369,0.214127877967068,1322,3004,690,6262,14029,0.446361109131086,"Virginia",10144,14,1501,43.4,5922,0.0368522346567824,2010,10619,517,6964,1738,0.143274645377432,"Martinsville city, Virginia",3519,17365,0.594224924012158,376,1016,0.49640031363604,1112,28,0.723073633188395,0.756932069285052,0.165585572742177,0.15018889443296,0.0792643809252263,0.0942333737258536,-0.0202437807398959,-0.00126691621076879
"1818","Mathews County",51,2883,51115,1563,3515,5292,0.295351473922903,0.664210128495843,1952,-0.36885865457294,"VA",51115,5364,1807,3488,115,0.336875466070097,0.650260999254288,1681,-0.313385533184191,27,0.013949129241555,0.0554731213887494,162,3082,0.0587069606143176,0.452426314019948,0.260674660988457,237,1428,7726,30539,8051,"Virginia",1378,888,175,155,0.865852291830102,50.7,3193,115,1990,0.22301916395831,0.812763713080169,5921,397,8923,0.0196122380365348,0.341342581124597,0,104,0.017370839403788,400,3792,29,4037,472,0.00718355214268021,2326,"Mathews County, Virginia",0.0995180992939594,0.6635660652247,0.902275019612238,0.0561470357503082,0.062983301580186,0.0528970077328253,0.160035862378124,481,101,0.27998667258996,1227,2521,115,889,9004,0.0987338960462017,"Virginia",6350,132,1059,48.9,3773,0.011994669035984,1382,8178,108,7819,163,0.153487338960462,"Mathews County, Virginia",3131,24826,0.829843625761993,30,486,0.868391825855175,602,0,0.705242114615726,0.908262994224789,0.0567525544202577,0.0293203020879609,0.0668591737005775,0.136272767658818,-0.00899600177698801,0.230121646660759
"1860","Mecklenburg County",51,2884,51117,6571,8283,15177,0.432957765039204,0.545760031626804,1712,-0.1128022665876,"VA",51117,14813,6786,7855,117,0.45811111861203,0.530277458988726,1069,-0.0721663403766962,428,0.0154825726380776,0.0406359262109035,909,9408,0.0982599037393558,0.42318177545201,0.248331400996459,1327,3949,18974,21217,29117,"Virginia",3686,11340,1063,808,0.594553943533983,46.9,10873,117,3546,0.111114592799173,0.731741463794042,22149,787,31913,0.033309309685708,0.272935949648278,0,476,0.0253188355842447,1036,12857,391,13505,2357,0.028952239911144,7925,"Mecklenburg County, Virginia",0.355341083570959,0.69404317989534,0.912386801616896,0.0395763481966597,0.0609469495190048,0.0738570488515652,0.12374267539874,1233,569,0.267498626960395,3698,8767,117,12259,32774,0.374046500274608,"Virginia",22843,609,3704,45.1,12594,0.0235857692072985,3202,29475,773,19286,1632,0.097699395862574,"Mecklenburg County, Virginia",9463,18457,0.751389550579641,409,1657,0.588454262525172,2359,0,0.6969854152682,0.899340940989809,0.0501006895710014,0.0671568926588149,0.0719777872703973,0.112833343503997,-0.0262708244340026,0.149536761120442
"1894","Middlesex County",51,2885,51119,2107,3668,5994,0.351518184851518,0.611945278611945,1561,-0.260427093760427,"VA",51119,6067,2370,3619,119,0.390637877039723,0.596505686500742,1249,-0.205867809461019,49,0.0154395921112035,0.0545592842994084,109,3691,0.121483375959079,0.433761671443099,0.228621614125913,570,1735,8461,25180,9674,"Virginia",1402,2096,283,202,0.78219469353795,51.5,4065,119,2357,0.217897753536101,0.832806859205776,7223,379,10817,0.0261625219561801,0.298806479113384,0,153,0.0186743089581215,544,4432,139,4692,765,0.0296248934356351,2473,"Middlesex County, Virginia",0.193769067209023,0.667745215863918,0.894332994360728,0.0491818433946566,0.0603679393547194,0.0707220116483313,0.160395673476934,322,0,0.260363770658296,1548,2820,119,2086,10831,0.192595328224541,"Virginia",6878,36,1776,50.4,4303,0.0117256024374481,2308,9746,127,8495,619,0.213092050595513,"Middlesex County, Virginia",3489,23655,0.810829653729956,63,412,0.784322777213554,638,0,0.635029083187148,0.89982457760133,0.0355461176253347,0.0571507709352784,0.0589049949219832,0.14292309112732,-0.00129258609546672,0.0644683999154513
"1972","Montgomery County",51,2886,51121,20015,19455,42695,0.468790256470313,0.455673966506617,560,0.013116289963696,"VA",51121,40938,19903,20006,121,0.48617421466608,0.488690214470663,103,-0.00251599980458256,-551,-0.0330162479640463,-0.0156322897682786,3136,18850,0.0813407253798299,0.493257348029392,0.117735470941884,3844,5588,81446,19305,68425,"Virginia",20103,4041,2726,2762,0.850096025384102,27,32769,121,22832,0.238309953239813,0.541619975289487,52532,8844,95808,0.0284527388109552,0.425388294045453,8,4517,0.0288284903139613,5861,34803,356,47258,28991,0.00753311608616531,11280,"Montgomery County, Virginia",0.0421781062124248,0.548304943219773,0.714188794255177,0.139455995323981,0.0939065631262525,0.302594772879092,0.0583249832999332,9880,3957,0.125401234234332,4702,11603,121,3630,92527,0.039231791801312,"Virginia",49748,390,19830,26,34369,0.0256465680287916,18902,63345,2373,79864,4732,0.204286316426557,"Montgomery County, Virginia",19387,16579,0.564083912828421,4727,4467,0.86314265025344,29576,0,0.537659277832417,0.684610978417111,0.157867433289742,0.0939077242318458,0.319647238103473,0.0508175991872643,0.0354599198071914,0.164424874841667
"2030","Nelson County",51,2887,51125,3677,4150,8247,0.445859100278889,0.503213289681096,473,-0.0573541894022068,"VA",51125,8225,4171,3944,125,0.507112462006079,0.47951367781155,227,0.0275987841945289,206,0.023699611869546,0.0849529735967358,252,4715,0.0805855599772598,0.472468439430567,0.246575342465753,567,1921,12186,26601,13469,"Virginia",2433,2032,384,495,0.818291700241741,48.1,4826,125,3169,0.2127988181574,0.738912396176148,10159,445,14892,0.0257856567284448,0.345793064241046,0,193,0.0332393231265109,328,6381,328,7036,973,0.0466173962478681,3672,"Nelson County, Virginia",0.13644910018802,0.682178350792372,0.904445339779748,0.0428417942519474,0.0389470856835885,0.0653370937416062,0.128995433789954,770,115,0.242644606044433,1672,3637,125,2070,14989,0.138101274267796,"Virginia",10660,277,2357,46.4,6534,0.0266195209820535,2567,12963,399,12301,512,0.171258923210354,"Nelson County, Virginia",5086,25743,0.778389960208142,220,656,0.820668490226166,915,0,0.711188204683434,0.864834211755287,0.0660484355193809,0.0418306758289412,0.061044766161852,0.111548468877177,-0.00647141236907065,0.0333294487821932
"2041","New Kent County",51,2888,51127,3545,8117,12163,0.291457699580696,0.667351804653457,4572,-0.375894105072762,"VA",51127,10941,3555,7246,127,0.324924595557993,0.662279499131706,3691,-0.337354903573714,871,0.00507230552175075,0.038539201499048,229,6253,0.0854774156660949,0.546932819096263,0.223171939333924,897,1770,15317,36310,16751,"Virginia",3576,2493,776,450,0.798300932923333,43.3,3881,127,3361,0.175170688486996,0.879960596678863,12254,1804,19187,0.0404440506593006,0.340766152086907,0,143,0.0234533798926356,761,7106,121,10494,1321,0.0115303983228512,4282,"New Kent County, Virginia",0.129931724605201,0.63866159378746,0.873039036847866,0.101474957002137,0.0515974357637984,0.0688486996403815,0.0922499609110335,1715,119,0.251090342679128,1269,4433,127,2855,17655,0.161710563579722,"Virginia",12024,67,3103,41.9,6513,0.00832625318606627,2841,15233,147,14186,1288,0.160917587085811,"New Kent County, Virginia",5865,33757,0.900506678949793,203,855,0.803511753044463,1096,0,0.681053525913339,0.862815066553384,0.108637779665817,0.0796941376380629,0.0620787312376097,0.0718776550552251,0.086774284905126,0.0756287584797227
"2048","Newport News city",51,2889,51700,40997,23650,68432,0.599091068505962,0.345598550385784,17347,0.253492518120178,"VA",51700,79169,50990,27224,700,0.644065227551188,0.343871970089303,23766,0.300193257461885,-3574,0.00172658029648176,0.0467007393417076,6607,34930,0.110346133707652,0.49493830019519,0.177027161147319,9905,11218,82511,26956,136741,"Virginia",27255,72732,8140,14546,0.454951974504031,32.7,39244,700,27527,0.151779314299578,0.506327279052575,85814,11392,181362,0.0448826104696684,0.303632899969921,80,10142,0.0802042324191396,10499,68987,103,89763,23833,0.00114746610518811,32106,"Newport News city, Virginia",0.401032189764118,0.47316416889977,0.753967203714119,0.11873490587885,0.094319647996824,0.131411210727716,0.0618541921681499,12817,7747,0.180528208907613,9881,32824,700,73302,181822,0.40315253379679,"Virginia",83625,300,26327,32,70653,0.0683305650581338,26278,133839,12424,85471,10129,0.144525964954736,"Newport News city, Virginia",36831,26002,0.521294212559976,11468,9516,0.470080628306806,24495,24,0.459927841515328,0.73609904192012,0.133564695141402,0.0983159353653573,0.134719670886911,0.0543443587684659,-0.00252994687111571,0.0366894854241981
"2067","Norfolk city",51,2890,51710,51429,19875,75172,0.684151013675305,0.264393657212792,31554,0.419757356462513,"VA",51710,77925,55654,21366,710,0.714199550850177,0.274186717998075,34288,0.440012832852101,-1491,-0.00979306078528308,0.0202554763895888,9527,37731,0.0587276699200169,0.463846043841549,0.161964493656663,6667,12526,107885,23730,186230,"Virginia",32035,104313,12853,17351,0.440805736582974,29.9,56091,710,37748,0.154233998651658,0.436716552658078,120902,15832,244745,0.0525158838791395,0.282187026531835,24,11380,0.0708941959999183,14785,86397,261,113524,47008,0.00229907332370248,39640,"Norfolk city, Virginia",0.426210954258514,0.493991705652822,0.760914421132199,0.111185111033933,0.0993360436372551,0.192069296614844,0.0511797993830313,14287,14171,0.174937949889115,11295,42360,710,106147,242143,0.438364933118034,"Virginia",121752,226,31886,29.5,85061,0.0621781344081803,33730,182190,15056,107951,14506,0.139297852921621,"Norfolk city, Virginia",39675,23249,0.46642997378352,14891,6372,0.445815076215294,47147,52,0.502810322825768,0.752406635748297,0.120499043953366,0.118430018625358,0.194707259759729,0.0466459901793568,0.0107457163742086,0.0206890618951353
"2072","Northampton County",51,2891,51131,3255,2686,6134,0.530648842517118,0.437887186175416,569,0.092761656341702,"VA",51131,6481,3737,2676,131,0.57660854806357,0.412899243943836,1061,0.163709304119735,10,0.0249879422315799,0.0709476477780326,294,3662,0.0633351638293978,0.445813611881834,0.258038191610903,346,1545,6638,20534,11134,"Virginia",1693,4519,498,956,0.541700669169251,48,4091,131,1854,0.151297535498613,0.699255298835211,8213,371,12254,0.0406397910886241,0.309902983708585,0,163,0.078015341929166,524,5237,522,5463,764,0.0955518945634267,3162,"Northampton County, Virginia",0.368777542027093,0.67023012893749,0.908601273053697,0.0435776073118982,0.0667537130732822,0.0623469887383711,0.126081279582177,284,635,0.2597836461979,1407,3266,131,4848,12572,0.385618835507477,"Virginia",8849,627,1755,46.3,5088,0.0589405027044225,1706,11445,741,6849,303,0.135698377346484,"Northampton County, Virginia",3617,20157,0.710888364779874,217,403,0.54478205536112,919,0,0.703865733375756,0.910356347438753,0.0398504613426662,0.0746102449888641,0.0730989500477251,0.111915367483296,-0.0252943048043271,0.0187031800367118
"2074","Northumberland County",51,2892,51133,2830,5089,8176,0.346135029354207,0.622431506849315,2259,-0.276296477495108,"VA",51133,7542,3186,4308,133,0.422434367541766,0.571201272871917,1122,-0.148766905330151,781,0.0512302339773978,0.127529572164956,110,4730,0.0654275092936803,0.436688311688312,0.251785714285714,352,2374,8643,26036,11664,"Virginia",1667,3631,438,53,0.701542207792208,54.7,4945,133,2297,0.186444805194805,0.834362321397072,7360,268,12320,0.035551948051948,0.309851301115242,0,176,0.00430194805194805,143,5669,126,5380,612,0.0234200743494424,3102,"Northumberland County, Virginia",0.294724025974026,0.597402597402597,0.946753246753247,0.036038961038961,0.0205357142857143,0.0496753246753247,0.192694805194805,271,148,0.242048474112247,2034,3006,133,3416,12419,0.275062404380385,"Virginia",7890,230,1735,52.6,5478,0.00885739592559787,2159,11585,110,8763,346,0.173846525485144,"Northumberland County, Virginia",4619,25295,0.843190945600584,192,523,0.705612368145583,611,0,0.635316853208793,0.93284483452774,0.0372815846686529,0.0397777598840486,0.0491988082776391,0.163781302842419,-0.00797165633303809,0.0292943269420834
"2075","Norton city",51,2893,51720,383,1021,1456,0.263049450549451,0.701236263736264,638,-0.438186813186813,"VA",51720,1486,566,895,720,0.380888290713324,0.60228802153432,329,-0.221399730820996,126,0.0989482422019433,0.216787082365817,30,878,0.037037037037037,0.497633872976339,0.143711083437111,74,317,3623,19468,3408,"Virginia",539,280,203,80,0.902366127023661,39.4,1143,720,545,0.13574097135741,0.530513595166163,2821,323,4015,0.050560398505604,0.26976976976977,5,146,0.0199252801992528,98,1655,99,1998,531,0.0495495495495495,577,"Norton city, Virginia",0.0697384806973848,0.702615193026152,0.848816936488169,0.11681195516812,0.0318804483188045,0.13225404732254,0.0789539227895392,323,23,0.156201749871333,306,607,720,208,3886,0.0535254760679362,"Virginia",2891,43,465,40.4,1764,0,527,3220,0,3611,375,0.135615028306742,"Norton city, Virginia",952,20691,0.53968253968254,72,102,0.929233144621719,472,0,0.743952650540401,0.828615542974781,0.101646937725167,0.102418939783839,0.121461657231086,0.07874420998456,0.0331960885229027,-0.0591078246580639
